"Name","SI","Handles","VM","WS","PM","NPM","Path","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"gsd-housekeepin","3407","11","531345408","7561216","0","0","/usr/libexec/gsd-housekeeping","System.Diagnostics.Process (gnome-session-b)",,"3.02",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3669","0",,"False","3/9/19 6:46:15 AM",,"3669",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-housekeepin","15","3407",,"System.Diagnostics.ProcessThreadCollection","11","531345408","531345408","False",,,,"7561216","7561216",,"System.Diagnostics.ProcessModule (gsd-housekeeping)","0","","True","00:00:00.9500000","00:00:03.0200000","00:00:02.0700000",,
"gsd-keyboard","1931",,"556924928","22970368","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.13",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3150","0",,"False","3/9/19 6:46:01 AM",,"3150",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-keyboard","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"556924928","556924928","False",,,,"22970368","22970368",,,"0","","True","00:00:00.0200000","00:00:00.1300000","00:00:00.1100000",,
"gsd-keyboard","3407","12","557068288","24408064","0","0","/usr/libexec/gsd-keyboard","System.Diagnostics.Process (gnome-session-b)",,"0.87",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3668","0",,"False","3/9/19 6:46:15 AM",,"3668",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-keyboard","15","3407",,"System.Diagnostics.ProcessThreadCollection","12","557068288","557068288","False",,,,"24408064","24408064",,"System.Diagnostics.ProcessModule (gsd-keyboard)","0","","True","00:00:00.2000000","00:00:00.8700000","00:00:00.6700000",,
"gsd-media-keys","1931",,"1191026688","26451968","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.47",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3161","0",,"False","3/9/19 6:46:01 AM",,"3161",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-media-keys","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"1191026688","1191026688","False",,,,"26451968","26451968",,,"0","","True","00:00:00.0800000","00:00:00.4700000","00:00:00.3900000",,
"gsd-media-keys","3407","19","1123975168","27455488","0","0","/usr/libexec/gsd-media-keys","System.Diagnostics.Process (gnome-session-b)",,"2.36",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3676","0",,"False","3/9/19 6:46:15 AM",,"3676",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-media-keys","15","3407",,"System.Diagnostics.ProcessThreadCollection","19","1123975168","1123975168","False",,,,"27455488","27455488",,"System.Diagnostics.ProcessModule (gsd-media-keys)","0","","True","00:00:00.5200000","00:00:02.3600000","00:00:01.8400000",,
"gsd-mouse","1931",,"378798080","6033408","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3163","0",,"False","3/9/19 6:46:01 AM",,"3163",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-mouse","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"378798080","378798080","False",,,,"6033408","6033408",,,"0","","True","00:00:00","00:00:00.0100000","00:00:00.0100000",,
"gsd-mouse","3407","9","454746112","6610944","0","0","/usr/libexec/gsd-mouse","System.Diagnostics.Process (gnome-session-b)",,"0.42",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3672","0",,"False","3/9/19 6:46:15 AM",,"3672",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-mouse","15","3407",,"System.Diagnostics.ProcessThreadCollection","9","454746112","454746112","False",,,,"6610944","6610944",,"System.Diagnostics.ProcessModule (gsd-mouse)","0","","True","00:00:00.0800000","00:00:00.4200000","00:00:00.3400000",,
"gsd-power","1931",,"905035776","26943488","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.99",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3164","0",,"False","3/9/19 6:46:01 AM",,"3164",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-power","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"905035776","905035776","False",,,,"26943488","26943488",,,"0","","True","00:00:00.2100000","00:00:00.9900000","00:00:00.7800000",,
"gsd-power","3407","19","829534208","28332032","0","0","/usr/libexec/gsd-power","System.Diagnostics.Process (gnome-session-b)",,"2.15",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3624","0",,"False","3/9/19 6:46:15 AM",,"3624",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-power","15","3407",,"System.Diagnostics.ProcessThreadCollection","19","829534208","829534208","False",,,,"28332032","28332032",,"System.Diagnostics.ProcessModule (gsd-power)","0","","True","00:00:00.4700000","00:00:02.1500000","00:00:01.6800000",,
"gsd-print-notif","1931",,"393633792","11141120","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3166","0",,"False","3/9/19 6:46:01 AM",,"3166",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-print-notif","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"393633792","393633792","False",,,,"11141120","11141120",,,"0","","True","00:00:00","00:00:00.0100000","00:00:00.0100000",,
"gsd-print-notif","3407","9","469389312","12697600","0","0","/usr/libexec/gsd-print-notifications","System.Diagnostics.Process (gnome-session-b)",,"0.44",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3625","0",,"False","3/9/19 6:46:15 AM",,"3625",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-print-notif","15","3407",,"System.Diagnostics.ProcessThreadCollection","9","469389312","469389312","False",,,,"12697600","12697600",,"System.Diagnostics.ProcessModule (gsd-print-notifications)","0","","True","00:00:00.0800000","00:00:00.4400000","00:00:00.3600000",,
"gsd-printer","3407","8","562515968","16306176","0","0","/usr/libexec/gsd-printer","System.Diagnostics.Process (systemd)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3754","0",,"False","3/9/19 6:46:15 AM",,"3754",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-printer","15","3407",,"System.Diagnostics.ProcessThreadCollection","8","562515968","562515968","False",,,,"16306176","16306176",,"System.Diagnostics.ProcessModule (gsd-printer)","0","","True","00:00:00.0100000","00:00:00.0400000","00:00:00.0300000",,
"gsd-rfkill","1931",,"378937344","6082560","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3167","0",,"False","3/9/19 6:46:01 AM",,"3167",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-rfkill","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"378937344","378937344","False",,,,"6082560","6082560",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"gsd-rfkill","3407","10","605577216","6254592","0","0","/usr/libexec/gsd-rfkill","System.Diagnostics.Process (gnome-session-b)",,"0.56",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3627","0",,"False","3/9/19 6:46:15 AM",,"3627",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-rfkill","15","3407",,"System.Diagnostics.ProcessThreadCollection","10","605577216","605577216","False",,,,"6254592","6254592",,"System.Diagnostics.ProcessModule (gsd-rfkill)","0","","True","00:00:00.0800000","00:00:00.5600000","00:00:00.4800000",,
"gsd-screensaver","1931",,"454303744","6197248","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3170","0",,"False","3/9/19 6:46:01 AM",,"3170",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-screensaver","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"454303744","454303744","False",,,,"6197248","6197248",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"gsd-screensaver","3407","7","454303744","6144000","0","0","/usr/libexec/gsd-screensaver-proxy","System.Diagnostics.Process (gnome-session-b)",,"0.39",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3631","0",,"False","3/9/19 6:46:15 AM",,"3631",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-screensaver","15","3407",,"System.Diagnostics.ProcessThreadCollection","7","454303744","454303744","False",,,,"6144000","6144000",,"System.Diagnostics.ProcessModule (gsd-screensaver-proxy)","0","","True","00:00:00.0800000","00:00:00.3900000","00:00:00.3100000",,
"gsd-sharing","1931",,"462184448","9494528","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.02",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3171","0",,"False","3/9/19 6:46:01 AM",,"3171",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-sharing","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"462184448","462184448","False",,,,"9494528","9494528",,,"0","","True","00:00:00.0100000","00:00:00.0200000","00:00:00.0100000",,
"gsd-sharing","3407","9","613605376","11579392","0","0","/usr/libexec/gsd-sharing","System.Diagnostics.Process (gnome-session-b)",,"7.87",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3635","0",,"False","3/9/19 6:46:15 AM",,"3635",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-sharing","15","3407",,"System.Diagnostics.ProcessThreadCollection","9","613605376","613605376","False",,,,"11579392","11579392",,"System.Diagnostics.ProcessModule (gsd-sharing)","0","","True","00:00:01.3800000","00:00:07.8700000","00:00:06.4900000",,
"gsd-smartcard","1931",,"611766272","11259904","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"4.77",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3176","0",,"False","3/9/19 6:46:01 AM",,"3176",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-smartcard","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"611766272","611766272","False",,,,"11259904","11259904",,,"0","","True","00:00:02.7700000","00:00:04.7700000","00:00:02",,
"gsd-smartcard","3407","14","612245504","11681792","0","0","/usr/libexec/gsd-smartcard","System.Diagnostics.Process (gnome-session-b)",,"5",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3639","0",,"False","3/9/19 6:46:15 AM",,"3639",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-smartcard","15","3407",,"System.Diagnostics.ProcessThreadCollection","14","612245504","612245504","False",,,,"11681792","11681792",,"System.Diagnostics.ProcessModule (gsd-smartcard)","0","","True","00:00:02.7600000","00:00:05","00:00:02.2400000",,
"gsd-sound","1931",,"462770176","9228288","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3191","0",,"False","3/9/19 6:46:01 AM",,"3191",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-sound","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"462770176","462770176","False",,,,"9228288","9228288",,,"0","","True","00:00:00","00:00:00.0100000","00:00:00.0100000",,
"gsd-sound","3407","10","462778368","9236480","0","0","/usr/libexec/gsd-sound","System.Diagnostics.Process (gnome-session-b)",,"0.42",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3651","0",,"False","3/9/19 6:46:15 AM",,"3651",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-sound","15","3407",,"System.Diagnostics.ProcessThreadCollection","10","462778368","462778368","False",,,,"9236480","9236480",,"System.Diagnostics.ProcessModule (gsd-sound)","0","","True","00:00:00.0700000","00:00:00.4200000","00:00:00.3500000",,
"gsd-wacom","1931",,"557355008","24002560","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.09",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3196","0",,"False","3/9/19 6:46:01 AM",,"3196",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-wacom","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"557355008","557355008","False",,,,"24002560","24002560",,,"0","","True","00:00:00.0100000","00:00:00.0900000","00:00:00.0800000",,
"gsd-wacom","3407","10","482226176","24383488","0","0","/usr/libexec/gsd-wacom","System.Diagnostics.Process (gnome-session-b)",,"0.88",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3646","0",,"False","3/9/19 6:46:15 AM",,"3646",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-wacom","15","3407",,"System.Diagnostics.ProcessThreadCollection","10","482226176","482226176","False",,,,"24383488","24383488",,"System.Diagnostics.ProcessModule (gsd-wacom)","0","","True","00:00:00.1900000","00:00:00.8800000","00:00:00.6900000",,
"gsd-xsettings","1931",,"557522944","25141248","0","0",,"System.Diagnostics.Process (gnome-session-b)",,"0.16",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3127","0",,"False","3/9/19 6:46:01 AM",,"3127",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-xsettings","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"557522944","557522944","False",,,,"25141248","25141248",,,"0","","True","00:00:00.0200000","00:00:00.1600000","00:00:00.1400000",,
"gsd-xsettings","3407","14","557649920","25026560","0","0","/usr/libexec/gsd-xsettings","System.Diagnostics.Process (gnome-session-b)",,"1.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3642","0",,"False","3/9/19 6:46:15 AM",,"3642",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gsd-xsettings","15","3407",,"System.Diagnostics.ProcessThreadCollection","14","557649920","557649920","False",,,,"25026560","25026560",,"System.Diagnostics.ProcessModule (gsd-xsettings)","0","","True","00:00:00.2000000","00:00:01.0500000","00:00:00.8500000",,
"gssproxy","949",,"270094336","3633152","0","0",,"System.Diagnostics.Process (systemd)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","949","0",,"False","3/9/19 6:45:56 AM",,"949",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gssproxy","15","949",,"System.Diagnostics.ProcessThreadCollection",,"270094336","270094336","False",,,,"3633152","3633152",,,"0","","True","00:00:00.0100000","00:00:00.0100000","00:00:00",,
"gvfs-afc-volume","3598","8","535793664","9117696","0","0","/usr/libexec/gvfs-afc-volume-monitor","System.Diagnostics.Process (systemd)",,"0.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3598","0",,"False","3/9/19 6:46:15 AM",,"3598",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfs-afc-volume","15","3598",,"System.Diagnostics.ProcessThreadCollection","8","535793664","535793664","False",,,,"9117696","9117696",,"System.Diagnostics.ProcessModule (gvfs-afc-volume-monitor)","0","","True","00:00:00.0100000","00:00:00.0500000","00:00:00.0400000",,
"gvfs-goa-volume","3603","7","453087232","6029312","0","0","/usr/libexec/gvfs-goa-volume-monitor","System.Diagnostics.Process (systemd)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3603","0",,"False","3/9/19 6:46:15 AM",,"3603",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfs-goa-volume","15","3603",,"System.Diagnostics.ProcessThreadCollection","7","453087232","453087232","False",,,,"6029312","6029312",,"System.Diagnostics.ProcessModule (gvfs-goa-volume-monitor)","0","","True","00:00:00.0100000","00:00:00.0400000","00:00:00.0300000",,
"gvfs-gphoto2-vo","3594","8","455696384","6496256","0","0","/usr/libexec/gvfs-gphoto2-volume-monitor","System.Diagnostics.Process (systemd)",,"0.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3594","0",,"False","3/9/19 6:46:15 AM",,"3594",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfs-gphoto2-vo","15","3594",,"System.Diagnostics.ProcessThreadCollection","8","455696384","455696384","False",,,,"6496256","6496256",,"System.Diagnostics.ProcessModule (gvfs-gphoto2-volume-monitor)","0","","True","00:00:00.0100000","00:00:00.0500000","00:00:00.0400000",,
"gvfs-mtp-volume","3587","8","453005312","6283264","0","0","/usr/libexec/gvfs-mtp-volume-monitor","System.Diagnostics.Process (systemd)",,"0.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3587","0",,"False","3/9/19 6:46:15 AM",,"3587",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfs-mtp-volume","15","3587",,"System.Diagnostics.ProcessThreadCollection","8","453005312","453005312","False",,,,"6283264","6283264",,"System.Diagnostics.ProcessModule (gvfs-mtp-volume-monitor)","0","","True","00:00:00.0100000","00:00:00.0500000","00:00:00.0400000",,
"gvfs-udisks2-vo","3583","11","462180352","10100736","0","0","/usr/libexec/gvfs-udisks2-volume-monitor","System.Diagnostics.Process (systemd)",,"0.44",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3583","0",,"False","3/9/19 6:46:15 AM",,"3583",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfs-udisks2-vo","15","3583",,"System.Diagnostics.ProcessThreadCollection","11","462180352","462180352","False",,,,"10100736","10100736",,"System.Diagnostics.ProcessModule (gvfs-udisks2-volume-monitor)","0","","True","00:00:00.1300000","00:00:00.4400000","00:00:00.3100000",,
"gvfsd","3516","9","457146368","7749632","0","0","/usr/libexec/gvfsd","System.Diagnostics.Process (systemd)",,"0.2",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3516","0",,"False","3/9/19 6:46:14 AM",,"3516",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfsd","15","3516",,"System.Diagnostics.ProcessThreadCollection","9","457146368","457146368","False",,,,"7749632","7749632",,"System.Diagnostics.ProcessModule (gvfsd)","0","","True","00:00:00.0300000","00:00:00.2000000","00:00:00.1700000",,
"gvfsd-dnssd","3516","9","534192128","8392704","0","0","/usr/libexec/gvfsd-dnssd","System.Diagnostics.Process (gvfsd)",,"0.23",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6531","0",,"False","3/9/19 6:49:40 AM",,"6531",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfsd-dnssd","15","3516",,"System.Diagnostics.ProcessThreadCollection","9","534192128","534192128","False",,,,"8392704","8392704",,"System.Diagnostics.ProcessModule (gvfsd-dnssd)","0","","True","00:00:00.0700000","00:00:00.2300000","00:00:00.1600000",,
"gvfsd-fuse","3516","16","689377280","7794688","0","0","/usr/libexec/gvfsd-fuse","System.Diagnostics.Process (systemd)",,"10.7",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3521","0",,"False","3/9/19 6:46:14 AM",,"3521",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfsd-fuse","15","3516",,"System.Diagnostics.ProcessThreadCollection","16","689377280","689377280","False",,,,"7794688","7794688",,"System.Diagnostics.ProcessModule (gvfsd-fuse)","0","","True","00:00:04.0900000","00:00:10.7000000","00:00:06.6100000",,
"gvfsd-http","3516","7","468439040","11100160","0","0","/usr/libexec/gvfsd-http","System.Diagnostics.Process (gvfsd)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7843","0",,"False","3/9/19 7:03:56 AM",,"7843",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfsd-http","15","3516",,"System.Diagnostics.ProcessThreadCollection","7","468439040","468439040","False",,,,"11100160","11100160",,"System.Diagnostics.ProcessModule (gvfsd-http)","0","","True","00:00:00","00:00:00.0100000","00:00:00.0100000",,
"gvfsd-metadata","4694","14","378204160","6856704","0","0","/usr/libexec/gvfsd-metadata","System.Diagnostics.Process (systemd)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4694","0",,"False","3/9/19 7:01:54 AM",,"4694",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfsd-metadata","15","4694",,"System.Diagnostics.ProcessThreadCollection","14","378204160","378204160","False",,,,"6856704","6856704",,"System.Diagnostics.ProcessModule (gvfsd-metadata)","0","","True","00:00:00.0200000","00:00:00.0400000","00:00:00.0200000",,
"gvfsd-network","3516","12","608718848","8339456","0","0","/usr/libexec/gvfsd-network","System.Diagnostics.Process (gvfsd)",,"0.08",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6481","0",,"False","3/9/19 6:49:36 AM",,"6481",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfsd-network","15","3516",,"System.Diagnostics.ProcessThreadCollection","12","608718848","608718848","False",,,,"8339456","8339456",,"System.Diagnostics.ProcessModule (gvfsd-network)","0","","True","00:00:00.0200000","00:00:00.0800000","00:00:00.0600000",,
"gvfsd-smb","3516","18","786018304","24494080","0","0","/usr/libexec/gvfsd-smb","System.Diagnostics.Process (gvfsd)",,"55.8",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","27236","0",,"False","3/13/19 7:23:08 AM",,"27236",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfsd-smb","15","3516",,"System.Diagnostics.ProcessThreadCollection","18","786018304","786018304","False",,,,"24494080","24494080",,"System.Diagnostics.ProcessModule (gvfsd-smb)","0","","True","00:00:27.6800000","00:00:55.8000000","00:00:28.1200000",,
"gvfsd-trash","3516","11","532926464","7712768","0","0","/usr/libexec/gvfsd-trash","System.Diagnostics.Process (gvfsd)",,"0.14",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5440","0",,"False","3/9/19 6:48:32 AM",,"5440",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","gvfsd-trash","15","3516",,"System.Diagnostics.ProcessThreadCollection","11","532926464","532926464","False",,,,"7712768","7712768",,"System.Diagnostics.ProcessModule (gvfsd-trash)","0","","True","00:00:00.0400000","00:00:00.1400000","00:00:00.1000000",,
"i915/signal:0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","483","0",,"False","3/9/19 6:45:51 AM",,"483",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","i915/signal:0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"i915/signal:1","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","484","0",,"False","3/9/19 6:45:51 AM",,"484",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","i915/signal:1","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"i915/signal:2","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","485","0",,"False","3/9/19 6:45:51 AM",,"485",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","i915/signal:2","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"i915/signal:6","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","486","0",,"False","3/9/19 6:45:51 AM",,"486",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","i915/signal:6","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
